Processed At,Invoice Date,Invoice Month,Invoice Number,Document Type,Seller Name,Seller Tax ID,Expense Category,Item #,Line Type,Description,Quantity,Unit Price,Amount,Subtotal,VAT 7%,Grand Total,Image URL,Confidence,Token Used,UID,User
2025-11-15 16:46:46,2025-11-15,202511,INV-2511-1042,Tax Invoice,AIS,0105534123789,Utilities,1,product,ค่าไฟฟ้า,5,291,1455,1455,101.85,1556.85,https://drive.google.com/file/d/sample1042,0.89,491,U5555555555,Charlie
2025-11-05 12:12:50,2025-11-05,202511,INV-2511-1043,Tax Invoice,โบลท์,0105561067890,Travel,1,product,ค่าทางด่วน,5,140,700,700,49,749,https://drive.google.com/file/d/sample1043,0.85,617,U9876543210,Alice
2025-11-29 10:34:08,2025-11-29,202511,INV-2511-1044,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ข้าวหน้าเนื้อ,2,299,598,598,41.86,639.86,https://drive.google.com/file/d/sample1044,0.95,626,U9876543210,Alice
2025-11-29 18:45:04,2025-11-29,202511,INV-2511-1045,Receipt,โฮมโปร,0105540098765,Office,1,product,หมึกพิมพ์,4,430,1720,1720,120.4,1840.4,https://drive.google.com/file/d/sample1045,0.86,683,U9876543210,Alice
2025-11-29 18:54:11,2025-11-29,202511,INV-2511-1046,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,พิซซ่า,3,122,366,366,25.62,391.62,https://drive.google.com/file/d/sample1046,0.87,650,U9876543210,Alice
2025-11-13 16:40:42,2025-11-13,202511,INV-2511-1047,Tax Invoice,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าน้ำ,1,383,383,383,26.81,409.81,https://drive.google.com/file/d/sample1047,0.91,514,U5555555555,Charlie
2025-11-06 18:40:59,2025-11-06,202511,INV-2511-1048,Receipt,บิ๊กซี,0105538054321,Food,1,product,ก๋วยเตี๋ยว,2,138,276,276,19.32,295.32,https://drive.google.com/file/d/sample1048,0.92,706,U9876543210,Alice
2025-11-23 17:31:03,2025-11-23,202511,INV-2511-1049,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,Facebook Ads,4,451,1804,1804,126.28,1930.28,https://drive.google.com/file/d/sample1049,0.86,961,U1234567890,Bobby
2025-11-17 17:10:58,2025-11-17,202511,INV-2511-1050,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Facebook Ads,5,21,105,105,7.35,112.35,https://drive.google.com/file/d/sample1050,0.92,917,U9876543210,Alice
2025-11-07 16:29:20,2025-11-07,202511,INV-2511-1051,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เมาส์,5,306,1530,1530,107.1,1637.1,https://drive.google.com/file/d/sample1051,0.86,610,U1234567890,Bobby
2025-11-07 08:06:47,2025-11-07,202511,INV-2511-1052,Tax Invoice,AIS,0105534123789,Utilities,1,product,ค่าโทรศัพท์,3,253,759,759,53.13,812.13,https://drive.google.com/file/d/sample1052,0.87,938,U9876543210,Alice
2025-11-30 11:51:35,2025-11-30,202511,INV-2511-1053,Receipt,บางจาก,0105528012345,Travel,1,product,ค่าแท็กซี่,2,394,788,788,55.16,843.16,https://drive.google.com/file/d/sample1053,0.90,528,U5555555555,Charlie
2025-11-08 14:48:11,2025-11-08,202511,INV-2511-1054,Tax Invoice,KFC,0105536078901,Food,1,product,ข้าวกระเพราไก่,4,79,316,316,22.12,338.12,https://drive.google.com/file/d/sample1054,0.98,556,U5555555555,Charlie
2025-11-23 08:03:50,2025-11-23,202511,INV-2511-1055,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าประกัน,5,226,1130,1130,79.1,1209.1,https://drive.google.com/file/d/sample1055,0.88,629,U5555555555,Charlie
2025-11-14 18:27:22,2025-11-14,202511,INV-2511-1056,Receipt,โบลท์,0105561067890,Travel,1,product,น้ำมันเบนซิน,2,423,846,846,59.22,905.22,https://drive.google.com/file/d/sample1056,0.93,631,U1234567890,Bobby
2025-11-09 18:30:11,2025-11-09,202511,INV-2511-1057,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,ก๋วยเตี๋ยว,3,91,273,273,19.11,292.11,https://drive.google.com/file/d/sample1057,0.97,412,U5555555555,Charlie
2025-11-17 11:06:14,2025-11-17,202511,INV-2511-1058,Tax Invoice,กูเกิ้ล,0105552012345,Marketing,1,product,Facebook Ads,5,373,1865,1865,130.55,1995.55,https://drive.google.com/file/d/sample1058,0.98,339,U5555555555,Charlie
2025-11-17 12:49:24,2025-11-17,202511,INV-2511-1059,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,คีย์บอร์ด,3,489,1467,1467,102.69,1569.69,https://drive.google.com/file/d/sample1059,0.91,250,U1234567890,Bobby
2025-11-10 09:04:38,2025-11-10,202511,INV-2511-1060,Receipt,บิ๊กซี,0105538054321,Food,1,product,ก๋วยเตี๋ยว,4,184,736,736,51.52,787.52,https://drive.google.com/file/d/sample1060,0.90,941,U1234567890,Bobby
2025-11-08 10:43:03,2025-11-08,202511,INV-2511-1061,Tax Invoice,บิ๊กซี,0105538054321,Food,1,product,สเต็ก,5,475,2375,2375,166.25,2541.25,https://drive.google.com/file/d/sample1061,0.93,403,U5555555555,Charlie
2025-11-27 19:17:34,2025-11-27,202511,INV-2511-1062,Receipt,ไมโครซอฟท์,0105548012345,Office,1,product,เก้าอี้สำนักงาน,2,280,560,560,39.2,599.2,https://drive.google.com/file/d/sample1062,0.88,822,U5555555555,Charlie
2025-11-11 13:42:27,2025-11-11,202511,INV-2511-1063,Tax Invoice,อิเกีย,0105548023456,Office,1,product,เมาส์,2,245,490,490,34.3,524.3,https://drive.google.com/file/d/sample1063,0.86,727,U9876543210,Alice
2025-11-17 08:08:48,2025-11-17,202511,INV-2511-1064,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,โปสเตอร์,1,453,453,453,31.71,484.71,https://drive.google.com/file/d/sample1064,0.85,982,U1234567890,Bobby
2025-11-25 10:15:06,2025-11-25,202511,INV-2511-1065,Receipt,โฮมโปร,0105540098765,Office,1,product,คีย์บอร์ด,4,412,1648,1648,115.36,1763.36,https://drive.google.com/file/d/sample1065,0.86,925,U5555555555,Charlie
2025-11-21 13:14:23,2025-11-21,202511,INV-2511-1066,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เก้าอี้สำนักงาน,5,213,1065,1065,74.55,1139.55,https://drive.google.com/file/d/sample1066,0.90,409,U1234567890,Bobby
2025-11-21 14:49:26,2025-11-21,202511,INV-2511-1067,Tax Invoice,โลตัส,0105535021234,Office,1,product,กระดาษ A4,2,39,78,78,5.46,83.46,https://drive.google.com/file/d/sample1067,0.86,447,U1234567890,Bobby
2025-11-06 13:17:37,2025-11-06,202511,INV-2511-1068,Receipt,โลตัส,0105535021234,Office,1,product,เก้าอี้สำนักงาน,5,429,2145,2145,150.15,2295.15,https://drive.google.com/file/d/sample1068,0.98,474,U9876543210,Alice
2025-11-12 19:40:46,2025-11-12,202511,INV-2511-1069,Receipt,บิ๊กซี,0105538054321,Food,1,product,สเต็ก,5,122,610,610,42.7,652.7,https://drive.google.com/file/d/sample1069,0.87,360,U9876543210,Alice
2025-11-18 18:53:46,2025-11-18,202511,INV-2511-1070,Tax Invoice,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าประกัน,2,344,688,688,48.16,736.16,https://drive.google.com/file/d/sample1070,0.95,202,U5555555555,Charlie
2025-11-25 17:21:52,2025-11-25,202511,INV-2511-1071,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,ซูชิ,4,148,592,592,41.44,633.44,https://drive.google.com/file/d/sample1071,0.91,693,U5555555555,Charlie
2025-11-16 08:12:13,2025-11-16,202511,INV-2511-1072,Tax Invoice,โบลท์,0105561067890,Travel,1,product,น้ำมันดีเซล,2,417,834,834,58.38,892.38,https://drive.google.com/file/d/sample1072,0.99,918,U5555555555,Charlie
2025-11-16 08:10:02,2025-11-16,202511,INV-2511-1073,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ไก่ทอด,5,151,755,755,52.85,807.85,https://drive.google.com/file/d/sample1073,0.95,555,U1234567890,Bobby
2025-11-02 15:29:30,2025-11-02,202511,INV-2511-1074,Tax Invoice,บางจาก,0105528012345,Travel,1,product,ค่าแท็กซี่,4,505,2020,2020,141.4,2161.4,https://drive.google.com/file/d/sample1074,0.85,402,U9876543210,Alice
2025-11-07 17:36:26,2025-11-07,202511,INV-2511-1075,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,5,266,1330,1330,93.1,1423.1,https://drive.google.com/file/d/sample1075,0.98,259,U1234567890,Bobby
2025-11-04 11:54:57,2025-11-04,202511,INV-2511-1076,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,โปสเตอร์,4,54,216,216,15.12,231.12,https://drive.google.com/file/d/sample1076,0.96,585,U1234567890,Bobby
2025-11-29 15:24:32,2025-11-29,202511,INV-2511-1077,Tax Invoice,ช้อปปี้,0105559034567,Office,1,product,เมาส์,1,389,389,389,27.23,416.23,https://drive.google.com/file/d/sample1077,0.88,584,U9876543210,Alice
2025-11-24 12:15:25,2025-11-24,202511,INV-2511-1078,Receipt,ลาซาด้า,0105556089012,Office,1,product,คีย์บอร์ด,2,162,324,324,22.68,346.68,https://drive.google.com/file/d/sample1078,0.99,744,U5555555555,Charlie
2025-11-07 09:20:20,2025-11-07,202511,INV-2511-1079,Receipt,MK สุกี้,0105532045678,Food,1,product,เบอร์เกอร์,4,404,1616,1616,113.12,1729.12,https://drive.google.com/file/d/sample1079,0.86,686,U9876543210,Alice
2025-11-09 17:27:28,2025-11-09,202511,INV-2511-1080,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าอินเทอร์เน็ต,4,133,532,532,37.24,569.24,https://drive.google.com/file/d/sample1080,0.99,350,U5555555555,Charlie
2025-11-14 12:43:58,2025-11-14,202511,INV-2511-1081,Receipt,MK สุกี้,0105532045678,Food,1,product,ก๋วยเตี๋ยว,3,238,714,714,49.98,763.98,https://drive.google.com/file/d/sample1081,0.93,802,U5555555555,Charlie
2025-11-09 10:17:31,2025-11-09,202511,INV-2511-1082,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,Google Ads,3,74,222,222,15.54,237.54,https://drive.google.com/file/d/sample1082,0.86,261,U5555555555,Charlie
2025-11-04 17:03:11,2025-11-04,202511,INV-2511-1083,Receipt,7-Eleven สาขาสีลม,0105556170046,Food,1,product,สเต็ก,1,33,33,33,2.31,35.31,https://drive.google.com/file/d/sample1083,0.89,997,U5555555555,Charlie
2025-11-14 09:07:58,2025-11-14,202511,INV-2511-1084,Tax Invoice,เฟสบุ๊ค,0105554023456,Marketing,1,product,Google Ads,3,503,1509,1509,105.63,1614.63,https://drive.google.com/file/d/sample1084,0.97,230,U1234567890,Bobby
2025-11-19 11:46:16,2025-11-19,202511,INV-2511-1085,Receipt,บิ๊กซี,0105538054321,Food,1,product,ซูชิ,4,214,856,856,59.92,915.92,https://drive.google.com/file/d/sample1085,0.88,673,U1234567890,Bobby
2025-11-11 08:56:03,2025-11-11,202511,INV-2511-1086,Receipt,โลตัส,0105535021234,Office,1,product,เก้าอี้สำนักงาน,5,506,2530,2530,177.1,2707.1,https://drive.google.com/file/d/sample1086,0.97,430,U5555555555,Charlie
2025-11-16 15:22:18,2025-11-16,202511,INV-2511-1087,Tax Invoice,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันดีเซล,3,493,1479,1479,103.53,1582.53,https://drive.google.com/file/d/sample1087,0.93,441,U9876543210,Alice
2025-11-28 13:53:44,2025-11-28,202511,INV-2511-1088,Receipt,เชลล์,0105533012345,Travel,1,product,น้ำมันเบนซิน,5,342,1710,1710,119.7,1829.7,https://drive.google.com/file/d/sample1088,0.97,669,U1234567890,Bobby
2025-11-19 16:29:35,2025-11-19,202511,INV-2511-1089,Receipt,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าอินเทอร์เน็ต,4,343,1372,1372,96.04,1468.04,https://drive.google.com/file/d/sample1089,0.86,706,U9876543210,Alice
2025-11-20 18:18:08,2025-11-20,202511,INV-2511-1090,Tax Invoice,โบลท์,0105561067890,Travel,1,product,ค่าแท็กซี่,1,357,357,357,24.99,381.99,https://drive.google.com/file/d/sample1090,0.97,795,U1234567890,Bobby
2025-11-20 18:17:35,2025-11-20,202511,INV-2511-1091,Tax Invoice,แมคโดนัลด์,0105537045678,Food,1,product,ซูชิ,3,374,1122,1122,78.54,1200.54,https://drive.google.com/file/d/sample1091,0.91,460,U9876543210,Alice
2025-11-16 14:19:13,2025-11-16,202511,INV-2511-1092,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,ขนมปัง,2,157,314,314,21.98,335.98,https://drive.google.com/file/d/sample1092,0.97,392,U5555555555,Charlie
2025-11-20 11:23:54,2025-11-20,202511,INV-2511-1093,Tax Invoice,ลาซาด้า,0105556089012,Office,1,product,เมาส์,5,96,480,480,33.6,513.6,https://drive.google.com/file/d/sample1093,0.96,565,U5555555555,Charlie
2025-11-25 08:21:40,2025-11-25,202511,INV-2511-1094,Tax Invoice,MK สุกี้,0105532045678,Food,1,product,เบอร์เกอร์,5,151,755,755,52.85,807.85,https://drive.google.com/file/d/sample1094,0.91,388,U9876543210,Alice
2025-11-01 11:38:00,2025-11-01,202511,INV-2511-1095,Receipt,ช้อปปี้,0105559034567,Office,1,product,คีย์บอร์ด,2,493,986,986,69.02,1055.02,https://drive.google.com/file/d/sample1095,0.86,973,U5555555555,Charlie
2025-11-04 09:11:31,2025-11-04,202511,INV-2511-1096,Receipt,การไฟฟ้านครหลวง,0994000165456,Utilities,1,product,ค่าโทรศัพท์,3,412,1236,1236,86.52,1322.52,https://drive.google.com/file/d/sample1096,0.92,711,U1234567890,Bobby
2025-11-02 17:27:24,2025-11-02,202511,INV-2511-1097,Receipt,แอร์เอเชีย,0105546115112,Travel,1,product,น้ำมันเบนซิน,4,276,1104,1104,77.28,1181.28,https://drive.google.com/file/d/sample1097,0.98,853,U5555555555,Charlie
2025-11-17 10:32:19,2025-11-17,202511,INV-2511-1098,Receipt,แมคโดนัลด์,0105537045678,Food,1,product,ก๋วยเตี๋ยว,1,230,230,230,16.1,246.1,https://drive.google.com/file/d/sample1098,0.85,637,U9876543210,Alice
2025-11-24 14:34:56,2025-11-24,202511,INV-2511-1099,Receipt,DTAC,0105536034567,Utilities,1,product,ค่าไฟฟ้า,5,265,1325,1325,92.75,1417.75,https://drive.google.com/file/d/sample1099,0.98,456,U5555555555,Charlie
2025-11-11 19:26:19,2025-11-11,202511,INV-2511-1100,Tax Invoice,โบลท์,0105561067890,Travel,1,product,ค่าแท็กซี่,4,293,1172,1172,82.04,1254.04,https://drive.google.com/file/d/sample1100,0.85,357,U1234567890,Bobby
2025-12-08 16:29:53,2025-12-08,202512,INV-2512-1101,Tax Invoice,สตาร์บัคส์,0105542098765,Food,1,product,พิซซ่า,1,89,89,89,6.23,95.23,https://drive.google.com/file/d/sample1101,0.88,289,U1234567890,Bobby
2025-12-04 19:16:55,2025-12-04,202512,INV-2512-1102,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าบริการ,2,440,880,880,61.6,941.6,https://drive.google.com/file/d/sample1102,0.85,818,U1234567890,Bobby
2025-12-03 08:39:03,2025-12-03,202512,INV-2512-1103,Receipt,MK สุกี้,0105532045678,Food,1,product,สเต็ก,3,399,1197,1197,83.79,1280.79,https://drive.google.com/file/d/sample1103,0.94,758,U9876543210,Alice
2025-12-21 19:18:42,2025-12-21,202512,INV-2512-1104,Receipt,KFC,0105536078901,Food,1,product,กาแฟสด,4,513,2052,2052,143.64,2195.64,https://drive.google.com/file/d/sample1104,0.93,444,U1234567890,Bobby
2025-12-09 19:20:20,2025-12-09,202512,INV-2512-1105,Tax Invoice,โฮมโปร,0105540098765,Office,1,product,หมึกพิมพ์,2,383,766,766,53.62,819.62,https://drive.google.com/file/d/sample1105,0.96,224,U5555555555,Charlie
2025-12-04 08:19:18,2025-12-04,202512,INV-2512-1106,Tax Invoice,7-Eleven สาขาสีลม,0105556170046,Food,1,product,ข้าวหน้าเนื้อ,3,443,1329,1329,93.03,1422.03,https://drive.google.com/file/d/sample1106,0.86,357,U5555555555,Charlie
2025-12-24 08:42:18,2025-12-24,202512,INV-2512-1107,Receipt,แกร็บฟู้ด,0105558123456,Food,1,product,ก๋วยเตี๋ยว,3,170,510,510,35.7,545.7,https://drive.google.com/file/d/sample1107,0.93,955,U5555555555,Charlie
2025-12-28 11:52:02,2025-12-28,202512,INV-2512-1108,Tax Invoice,เชลล์,0105533012345,Travel,1,product,ค่าแท็กซี่,2,298,596,596,41.72,637.72,https://drive.google.com/file/d/sample1108,0.97,205,U5555555555,Charlie
2025-12-28 16:59:30,2025-12-28,202512,INV-2512-1109,Tax Invoice,ทรูมูฟ,0105539026543,Utilities,1,product,ค่าไฟฟ้า,2,123,246,246,17.22,263.22,https://drive.google.com/file/d/sample1109,0.87,276,U9876543210,Alice
2025-12-07 08:21:19,2025-12-07,202512,INV-2512-1110,Tax Invoice,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าบริการ,4,329,1316,1316,92.12,1408.12,https://drive.google.com/file/d/sample1110,0.91,619,U5555555555,Charlie
2025-12-07 11:25:05,2025-12-07,202512,INV-2512-1111,Tax Invoice,ปั๊ม ปตท.,0105530020022,Travel,1,product,ค่าทางด่วน,5,180,900,900,63,963,https://drive.google.com/file/d/sample1111,0.90,201,U9876543210,Alice
2025-12-30 10:57:36,2025-12-30,202512,INV-2512-1112,Receipt,MK สุกี้,0105532045678,Food,1,product,ข้าวหน้าเนื้อ,3,175,525,525,36.75,561.75,https://drive.google.com/file/d/sample1112,0.87,917,U9876543210,Alice
2025-12-03 19:22:57,2025-12-03,202512,INV-2512-1113,Receipt,โฮมโปร,0105540098765,Office,1,product,กระดาษ A4,5,276,1380,1380,96.6,1476.6,https://drive.google.com/file/d/sample1113,0.98,259,U9876543210,Alice
2025-12-03 18:57:10,2025-12-03,202512,INV-2512-1114,Tax Invoice,แกร็บฟู้ด,0105558123456,Food,1,product,ข้าวหน้าเนื้อ,1,478,478,478,33.46,511.46,https://drive.google.com/file/d/sample1114,0.88,909,U5555555555,Charlie
2025-12-18 14:54:46,2025-12-18,202512,INV-2512-1115,Receipt,เฟสบุ๊ค,0105554023456,Marketing,1,product,Google Ads,5,342,1710,1710,119.7,1829.7,https://drive.google.com/file/d/sample1115,0.94,575,U9876543210,Alice
2025-12-23 08:29:00,2025-12-23,202512,INV-2512-1116,Receipt,เน็ตฟลิกซ์,0105557078901,Other,1,product,ค่าบริการ,2,114,228,228,15.96,243.96,https://drive.google.com/file/d/sample1116,0.98,861,U5555555555,Charlie
